# flightline, latitude_mean, longitude_mean, elevation_mean, latitude_stdev, longitude_stdev, elevation_stdev, cloud_fraction, ndvi_mean, ndvi_stdev, dimensionality
ang20190728t164715 69.31250000 -135.38975525 7.41605473 0.00606700 0.01928653 3.55965900 0.00000000 0.14164622 0.13128757 35
ang20190728t164715 69.29570770 -135.51019287 7.71163654 0.00681676 0.01890993 3.93029928 0.00000000 0.27330026 0.11233953 31
ang20190728t164715 69.23532104 -135.87200928 6.20361423 0.00713683 0.01841546 2.05192447 0.00000000 0.06387916 0.04233974 11
ang20190728t164715 69.18881989 -136.11248779 12.20873356 0.00629889 0.01915852 4.17335987 0.00000000 0.10257294 0.02042433 27
ang20190728t164715 69.20867920 -135.99284363 9.10106373 0.00655177 0.01874628 5.02425289 0.00000000 0.05537262 0.02992344 15
ang20190728t164715 69.14728546 -136.35069275 8.10453320 0.00634876 0.01947408 1.96166039 0.00000000 0.08154998 0.01477114 5
ang20190728t164715 69.17354584 -136.23210144 9.69578362 0.00702626 0.01924340 3.42727542 0.00000000 0.08551417 0.01577289 29
ang20190728t164715 69.12126923 -136.51620483 3.15540457 0.00688472 0.01929380 3.74509931 0.00000000 0.04364531 0.02636830 3
ang20190728t164715 69.12664032 -136.46739197 8.03151131 0.00637881 0.01928223 2.69430709 0.00000000 0.09066187 0.02903420 20
ang20190716t175243 58.69042587 -111.26540375 213.66682434 0.00705452 0.01539570 3.83079171 0.00000000 0.71298409 0.05318355 27
ang20190716t175243 58.64451218 -111.26216125 216.37677002 0.00682690 0.01537609 5.71588945 0.00000000 0.80982584 0.13370417 40
ang20190716t175243 58.78559875 -111.27220917 215.41802979 0.00688371 0.01552602 11.35409260 0.00000000 0.74730974 0.21344057 29
ang20190716t175243 58.74118805 -111.26869965 212.30044556 0.00705002 0.01550311 6.08044720 0.00000000 0.75612581 0.09389445 62
ang20190716t175243 58.59799957 -111.25865936 210.87374878 0.00681637 0.01539575 4.09842587 0.00000000 0.82254618 0.07378498 30
ang20190716t175243 58.94782639 -111.28581238 214.67472839 0.00713196 0.01536252 7.78138638 0.00000000 0.74272019 0.24106729 50
ang20190716t175243 58.90384293 -111.28182220 221.96919250 0.00684289 0.01532277 9.26358891 0.00000000 0.74395722 0.18873020 40
ang20190716t175243 59.04525757 -111.29370117 224.68711853 0.00696681 0.01546438 6.70502806 0.00000000 0.80130285 0.11962216 17
ang20190716t175243 58.99838638 -111.29004669 221.07283020 0.00698031 0.01542227 7.55849314 0.00000000 0.77260458 0.16842292 17
ang20190716t175243 58.85753632 -111.27829742 213.18165588 0.00687082 0.01531464 6.11284208 0.00000000 0.73178536 0.24439456 33
ang20190716t175243 58.36625671 -111.24577332 225.41209412 0.00710157 0.01515770 4.94781733 0.00000000 0.75118220 0.12560192 27
ang20190716t175243 58.41059875 -111.24835968 224.03605652 0.00681026 0.01523100 5.70131159 0.00000000 0.76153630 0.25668627 34
ang20190716t175243 58.45718002 -111.25016022 219.23973083 0.00678363 0.01525991 5.36496115 0.00000000 0.80858225 0.16161120 31
ang20190716t175243 58.50294495 -111.25205231 216.68852234 0.00699025 0.01532922 5.87520504 0.00000000 0.80453575 0.12627232 35
ang20190716t175243 58.55374527 -111.25512695 211.66137695 0.00704062 0.01541788 4.72620106 0.00000000 0.81439006 0.09171282 34
ang20190716t175243 58.34153748 -111.24388885 232.26425171 0.00678995 0.01527144 8.50279713 0.00000000 0.76885569 0.11536644 31
ang20190716t175243 58.38578033 -111.24742126 223.54939270 0.00698331 0.01536966 5.23181248 0.00000000 0.74785352 0.18292731 20
ang20190716t175243 58.52873230 -111.25322723 215.94587708 0.00683503 0.01531362 7.26190138 0.00000000 0.85497373 0.11053170 18
ang20190716t175243 58.57315063 -111.25685120 209.67942810 0.00702826 0.01534737 2.62920976 0.00000000 0.76870632 0.11746728 32
ang20190716t175243 58.43590164 -111.24913788 222.27857971 0.00694075 0.01521268 6.62666988 0.00000000 0.68664724 0.25601685 39
ang20190716t175243 58.48272324 -111.25102234 216.34288025 0.00689022 0.01503159 5.50336695 0.00000000 0.82511359 0.08029648 35
ang20190716t175243 58.81088638 -111.27443695 213.51902771 0.00688898 0.01540410 5.98191023 0.00000000 0.74626702 0.24177203 29
ang20190716t175243 58.76067352 -111.27043915 212.84289551 0.00711689 0.01556071 4.44884634 0.00000000 0.70700413 0.12554397 61
ang20190716t175243 58.71638870 -111.26703644 214.16032410 0.00686649 0.01545569 6.68622017 0.00000000 0.74750882 0.08038925 25
ang20190716t175243 58.67008209 -111.26368713 215.37162781 0.00687608 0.01537574 4.63754368 0.00000000 0.80291206 0.14140168 18
ang20190716t175243 58.62345505 -111.26013947 215.82170105 0.00693684 0.01541744 13.07107925 0.00000000 0.83213574 0.07166819 32
ang20190716t175243 59.01940155 -111.29196167 220.29013062 0.00684973 0.01542910 6.91162062 0.00000000 0.81091076 0.13741778 35
ang20190716t175243 58.97296143 -111.28777313 224.11325073 0.00677601 0.01541689 6.69486237 0.00000000 0.76150900 0.09832832 17
ang20190716t175243 58.92870712 -111.28411102 216.58894348 0.00707913 0.01538974 8.09010124 0.00000000 0.82819444 0.15359977 29
ang20190716t175243 58.87788773 -111.28025055 222.26567078 0.00699783 0.01548089 8.45255280 0.00000000 0.76697314 0.08681349 46
ang20190716t175243 58.83198166 -111.27674103 213.68760681 0.00685069 0.01532747 6.19215679 0.00000000 0.72097528 0.22127481 27
ang20190705t174411 64.88587189 -147.96145630 215.55619812 0.00447938 0.01087591 19.59585762 0.00010000 0.89455742 0.08813033 16
ang20190705t174411 64.93483734 -147.79000854 189.96766663 0.00478375 0.01173081 5.95441008 0.00000000 0.96374661 0.04237451 18
ang20190705t174411 64.93982697 -147.74937439 192.86701965 0.00470591 0.00779791 4.57194138 0.00000000 0.94519901 0.02822503 24
ang20190705t174411 64.90101624 -147.89245605 171.85253906 0.00316734 0.01228416 4.19483662 0.00000000 0.91507441 0.07155816 25
ang20190705t174411 64.91732025 -147.86099243 182.02607727 0.00208141 0.01283665 4.47474337 0.00000000 0.90917951 0.07777085 22
ang20190705t174411 64.89591217 -147.92062378 172.58915710 0.00216801 0.01034459 10.40193558 0.00000000 0.89561319 0.06532550 22
ang20190705t174411 64.91301727 -147.87524414 185.79032898 0.00347149 0.00758555 5.59417772 0.00040000 0.90311074 0.09879662 17
ang20190705t174411 64.92873383 -147.83383179 184.10934448 0.00538183 0.01165690 5.23072386 0.00000000 0.95263016 0.04340028 21
ang20190705t174411 64.93745422 -147.76240540 190.27165222 0.00204611 0.01305985 4.80284214 0.00000000 0.92952502 0.06727616 21
ang20190705t174411 64.94538879 -147.73120117 209.48321533 0.00575279 0.01216250 8.84152699 0.00000000 0.94905579 0.05746353 19
ang20190710t014346 65.04589081 -165.15148926 156.49104309 0.00783147 0.01984944 75.79404449 0.00000000 0.81630909 0.09837556 23
ang20190710t014346 65.07302094 -165.08145142 13.54729080 0.00810190 0.01829005 5.70127106 0.00000000 0.75992560 0.08569399 32
ang20190710t014346 65.12516022 -164.95106506 18.80393410 0.00756696 0.01805980 14.25091934 0.00000000 0.74612010 0.13898765 29
ang20190710t014346 65.15792847 -164.86688232 17.46957779 0.00741666 0.01843862 13.84286976 0.00000000 0.77661610 0.11053125 21
ang20190710t014346 65.18907166 -164.76486206 57.75705719 0.00750050 0.01972377 42.03282166 0.00000000 0.83605361 0.02698911 23
ang20190710t014346 65.22309113 -164.68748474 76.19375610 0.00749522 0.01754996 55.72333908 0.00000000 0.83992267 0.08381099 62
ang20190710t014346 65.09242249 -165.02299500 10.92159176 0.00742747 0.01995462 4.28508282 0.00000000 0.73621070 0.15707150 22
ang20190710t014346 65.06092072 -165.12110901 37.39152908 0.00752153 0.01769623 24.85334969 0.00000000 0.81885052 0.04839283 37
ang20190710t014346 65.20391083 -164.73878479 51.48254776 0.00780468 0.01925072 37.14835358 0.00000000 0.83373821 0.06121781 51
ang20190710t014346 65.24186707 -164.63616943 91.68106842 0.00804231 0.01915256 62.82960892 0.00000000 0.82717568 0.07427827 28
ang20190710t014346 65.13860321 -164.89404297 55.65451431 0.00787924 0.02001951 46.42108917 0.00000000 0.80382425 0.05853799 20
ang20190710t014346 65.17708588 -164.82017517 39.86328506 0.00802922 0.01783974 18.36481476 0.00000000 0.81494814 0.06142561 57
ang20190710t014346 65.11182404 -164.99420166 9.79777145 0.00802296 0.01815041 3.14243460 0.00000000 0.74946690 0.16370949 29
ang20190713t015946 70.31832123 -151.11457825 18.09132195 0.00751411 0.02015769 7.14461851 0.00000000 0.76146072 0.28422418 27
ang20190713t015946 70.27519226 -151.07827759 13.02564621 0.00681276 0.02022938 4.51151800 0.00000000 0.75260115 0.32573706 22
ang20190713t015946 70.41374207 -151.18299866 8.42119026 0.00692966 0.01983569 7.58502626 0.00000000 0.15004933 0.31082326 55
ang20190713t015946 70.37000275 -151.14025879 13.16739845 0.00744749 0.02077327 6.36378431 0.00000000 0.46778768 0.48250017 40
ang20190713t015946 70.23535156 -151.03027344 12.48597622 0.00789933 0.02109800 3.57133484 0.00040000 0.80145508 0.22757848 49
ang20190713t015946 70.18690491 -151.00140381 13.16149521 0.00681143 0.01964464 4.50503206 0.00000000 0.65452981 0.45817852 27
ang20190713t015946 70.13693237 -150.97322083 24.42792511 0.00783783 0.02087466 17.68514633 0.00000000 0.54146612 0.53558159 23
ang20190713t015946 70.09597778 -150.92742920 20.14757347 0.00680366 0.01970679 14.69650936 0.00000000 0.71930832 0.38590062 23
ang20190713t015946 70.43618774 -151.20709229 4.68240261 0.00688803 0.02020319 4.97476959 0.00000000 -0.17378414 0.11971873 22
ang20190713t015946 70.38545227 -151.15904236 9.37641048 0.00782378 0.02061774 4.64006376 0.00000000 0.30715650 0.29124331 21
ang20190713t015946 70.34438324 -151.12759399 16.92088699 0.00680457 0.01996600 7.95288181 0.00000000 0.43889132 0.57335955 20
ang20190713t015946 70.30282593 -151.09988403 16.40036201 0.00766262 0.02108960 10.75076866 0.00000000 0.72173589 0.36328003 22
ang20190713t015946 70.25194550 -151.05358887 11.81556797 0.00708430 0.01978670 3.38389540 0.00000000 0.73123926 0.35923135 24
ang20190713t015946 70.12114716 -150.95112610 19.85765839 0.00736350 0.01966889 14.21408463 0.00000000 0.68665648 0.46259651 22
ang20190713t015946 70.06932068 -150.90518188 15.64178753 0.00766027 0.02075456 7.45356607 0.00000000 0.51557660 0.51899081 28
ang20190713t015946 70.20549011 -151.01373291 12.52274799 0.00751664 0.02050782 3.86096621 0.00040000 0.80733967 0.19761536 25
ang20190713t015946 70.16577911 -150.98849487 15.26119232 0.00711848 0.02018370 9.81374359 0.00000000 0.74643874 0.36480451 21
ang20190705t182451 66.07589722 -146.26258850 237.45429993 0.00720492 0.01486426 16.03290367 0.00000000 0.64783257 0.49986592 27
ang20190705t182451 66.17204285 -146.28202820 192.07817078 0.00725645 0.01563056 43.60744095 0.00000000 0.92466015 2.24274516 22
ang20190705t182451 66.12451935 -146.27169800 214.19752502 0.00648681 0.01552610 19.35048676 0.00000000 0.90842092 0.08982384 24
ang20190705t182451 66.37285614 -146.34716797 113.15989685 0.00684306 0.01605855 5.22667933 0.00000000 0.73488069 0.39034840 32
ang20190705t182451 66.41764069 -146.35668945 115.13502502 0.00685757 0.01549950 5.40415764 0.00000000 0.88892370 0.35169876 28
ang20190705t182451 66.28097534 -146.31744385 125.61896515 0.00652473 0.01306756 14.75533199 0.00000000 0.83611190 0.24116845 23
ang20190705t182451 66.32240295 -146.33271790 114.06022644 0.00725303 0.01405183 6.40257692 0.00000000 0.87489617 0.23697186 38
ang20190705t182451 66.23941803 -146.30490112 117.07192230 0.00729140 0.01299623 11.07048225 0.00000000 0.86155975 0.29183236 37
ang20190705t182451 66.25549316 -146.31111145 122.71913910 0.00715644 0.01290377 15.14875412 0.00000000 0.90157872 0.76484859 35
ang20190705t182451 66.30629730 -146.32421875 120.06692505 0.00718579 0.01313414 10.33615589 0.00000000 0.87672567 0.19084521 27
ang20190705t182451 66.34818268 -146.34124756 114.66823578 0.00647181 0.01567216 6.45364380 0.00000000 0.76943117 0.34721273 28
ang20190705t182451 66.38970184 -146.35174561 113.73690033 0.00728600 0.01572453 6.12475491 0.00000000 0.73863268 0.36378083 42
ang20190705t182451 66.21331787 -146.29827881 125.78746033 0.00645757 0.01319422 9.21579838 0.00000000 0.86612326 0.24026364 21
ang20190705t182451 66.18925476 -146.28973389 128.73666382 0.00679199 0.01429637 8.76950932 0.00000000 0.85030329 0.23069409 21
ang20190705t182451 66.14393616 -146.27647400 243.02407837 0.00693252 0.01587540 14.02464867 0.00000000 0.88069308 0.21371134 21
ang20190705t182451 66.10318756 -146.26641846 250.63874817 0.00667355 0.01535876 16.16942024 0.00000000 0.73813581 0.37233904 27
ang20190714t190354 60.29260635 -123.33481598 258.17388916 0.00701092 0.01527265 38.15684509 0.00000000 0.71787268 0.25319269 32
ang20190714t190354 60.32996368 -123.28083801 319.51611328 0.00708111 0.01555515 11.20305443 0.00000000 0.76281375 0.12222461 18
ang20190714t190354 60.21213913 -123.42578888 296.60665894 0.00689078 0.01512694 35.79244995 0.00000000 0.76509434 0.20107800 18
ang20190714t190354 60.25127411 -123.37764740 286.47680664 0.00700252 0.01507687 43.21569824 0.00000000 0.79012108 0.07290711 15
ang20190714t190354 60.23407364 -123.39851379 294.22268677 0.00704836 0.01576242 33.16690826 0.00000000 0.74633372 0.12898566 20
ang20190714t190354 60.27130127 -123.36057281 300.10369873 0.00693844 0.01575712 35.96101379 0.00000000 0.81335932 0.06388772 17
ang20190714t190354 60.31187439 -123.30856323 248.89196777 0.00700600 0.01501348 36.43077850 0.00000000 0.72705632 0.22440636 31
ang20190704t201036 68.57676697 -149.26974487 973.06896973 0.00665560 0.01778086 29.81624222 0.03050000 0.65432107 0.16070671 38
ang20190704t201036 68.61979675 -149.32087708 890.20532227 0.00679492 0.01572940 29.72324562 0.01340000 0.66420186 0.16671036 36
ang20190704t201036 68.65078735 -149.36442566 832.29370117 0.00563483 0.01667983 24.43888664 0.00000000 0.79417121 0.05654689 28
ang20190704t201036 68.68755341 -149.39079285 769.93267822 0.00560864 0.01738387 27.28305817 0.00000000 0.80889142 0.04271301 30
ang20190704t201036 68.67311096 -149.37678528 797.79980469 0.00662802 0.01565977 26.13729668 0.00000000 0.80786794 0.07411157 34
ang20190704t201036 68.70169067 -149.41122437 718.73822021 0.00662831 0.01716454 30.28565025 0.00830000 0.76763201 0.14739527 38
ang20190704t201036 68.59928894 -149.29364014 928.66351318 0.00569790 0.01613606 32.11320877 0.06150000 0.59726483 0.20502308 36
ang20190704t201036 68.62985992 -149.34747314 850.46899414 0.00683759 0.01799686 20.79070091 0.00000000 0.73986185 0.11202882 35
ang20190705t194149 66.33699799 -146.34320068 114.96170044 0.00640429 0.01628523 5.84855938 0.00000000 0.79824311 0.29109815 25
ang20190705t194149 66.69061279 -145.74327087 119.04397583 0.00681871 0.01571495 7.24573660 0.00000000 0.60981923 0.26978734 25
ang20190705t194149 66.37523651 -146.26536560 115.63233948 0.00620690 0.01648243 5.60497046 0.00000000 0.90692770 0.07289122 25
ang20190705t194149 66.73345947 -145.66845703 122.94153595 0.00683038 0.01556229 9.52512360 0.00000000 0.71885300 0.28383607 25
ang20190705t194149 66.62162018 -145.86991882 121.43693542 0.00685455 0.01529838 10.81089497 0.00000000 0.65233225 0.15629257 42
ang20190705t194149 66.25999451 -146.46650696 117.45745087 0.00708870 0.01611993 8.95681953 0.00000000 0.81599438 0.22835623 25
ang20190705t194149 66.65624237 -145.79696655 118.96316528 0.00626328 0.01530661 11.56993484 0.00000000 0.48377079 0.25630426 56
ang20190705t194149 66.30441284 -146.38906860 118.12288666 0.00715399 0.01653902 6.34506941 0.00000000 0.88509023 0.06471430 25
ang20190705t194149 66.57875824 -145.92475891 123.01824951 0.00681002 0.01510563 10.79420948 0.00000000 0.51176614 0.33893791 18
ang20190705t194149 66.22743988 -146.51304626 110.82060242 0.00640811 0.01642231 6.91597748 0.00000000 0.80326217 0.33716235 23
ang20190705t194149 66.11630249 -146.71093750 195.92884827 0.00712716 0.01564326 13.83836651 0.00000000 0.69243640 0.44530407 20
ang20190705t194149 66.18783569 -146.58909607 114.34531403 0.00623594 0.01605437 6.25516176 0.00000000 0.84581083 0.22169712 25
ang20190705t194149 66.14958191 -146.63571167 172.22979736 0.00637119 0.01614403 15.28260326 0.00000000 0.88888478 0.06922378 22
ang20190705t194149 66.41480255 -146.21849060 120.75662231 0.00643172 0.01637474 6.62079144 0.00000000 0.90003455 0.03493507 22
ang20190705t194149 66.56265259 -145.96736145 120.53353882 0.00620269 0.01623137 16.32779503 0.00000000 0.64151365 0.33018628 28
ang20190705t194149 66.52404022 -146.01521301 124.62552643 0.00631809 0.01673743 8.94993210 0.00000000 0.89554393 0.04316256 25
ang20190705t194149 66.49172974 -146.09326172 124.64462280 0.00716531 0.01633988 20.41785049 0.00000000 0.84248555 0.17558618 25
ang20190705t194149 66.44734192 -146.14045715 123.01727295 0.00708213 0.01682628 8.80954647 0.00000000 0.89279842 0.16054587 18
ang20190705t194149 66.39183044 -146.24601746 119.19218445 0.00675182 0.01490475 5.78690672 0.00000000 0.88143349 0.04126805 40
ang20190705t194149 66.46945953 -146.12109375 120.83296204 0.00623582 0.01491128 12.44464016 0.00000000 0.88180137 0.13452795 25
ang20190705t194149 66.43447876 -146.17686462 119.93724060 0.00670408 0.01491517 6.60768890 0.00000000 0.88590735 2.15882397 40
ang20190705t194149 66.54716492 -145.99540710 127.95551300 0.00694637 0.01500685 15.39065552 0.00000000 0.86305964 0.08600497 27
ang20190705t194149 66.50382233 -146.05152893 127.04090118 0.00687676 0.01495225 10.60108852 0.00000000 0.85902959 0.09718545 26
ang20190705t194149 66.63390350 -145.84020996 117.88230133 0.00712894 0.01610367 15.56642723 0.00000000 0.57122111 0.20658559 27
ang20190705t194149 66.24705505 -146.49450684 111.23690033 0.00672444 0.01501559 9.26361084 0.00000000 0.80839705 0.27335387 26
ang20190705t194149 66.67811584 -145.76257324 119.16584015 0.00704398 0.01655790 8.71356678 0.00000000 0.55047274 0.19580747 24
ang20190705t194149 66.28209686 -146.42460632 121.62688446 0.00616340 0.01496984 9.71349525 0.00000000 0.86886925 4.33040714 26
ang20190705t194149 66.31644440 -146.37059021 116.42639923 0.00693286 0.01494346 5.94631100 0.00000000 0.88356936 0.04674729 26
ang20190705t194149 66.71031189 -145.71134949 121.54634857 0.00641036 0.01581583 9.00370884 0.00000000 0.54216325 0.39194813 25
ang20190705t194149 66.36018372 -146.30139160 115.44372559 0.00687620 0.01486740 7.15368557 0.00000000 0.82601511 0.25830701 35
ang20190705t194149 66.74967194 -145.63531494 126.35784912 0.00625913 0.01626516 9.65851974 0.00000000 0.80165339 0.12780915 22
ang20190705t194149 66.60164642 -145.88865662 117.78741455 0.00642644 0.01670851 10.58224297 0.00000000 0.45502520 0.28678820 34
ang20190705t194149 66.20436096 -146.54710388 116.79965210 0.00672371 0.01519642 5.51348734 0.00000000 0.90069717 1.71648622 22
ang20190705t194149 66.17233276 -146.61791992 125.24892426 0.00688721 0.01540015 15.25134945 0.00000000 0.88663524 0.07925186 24
